"outer_fold","class","params","mean_kappa","mean_acc","class_0","class_1"
"BEATAML1.0-COHORT","8_11","{'C': 100, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.447669110566593,0.849301376130644,8,11
"BEATAML1.0-COHORT","8_12","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.583502790668586,0.741331853496115,8,12
"BEATAML1.0-COHORT","8_13","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.850660887177741,0.936517399752694,8,13
"BEATAML1.0-COHORT","8_14","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.942890442890443,0.971677559912854,8,14
"BEATAML1.0-COHORT","8_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,8,9
"BEATAML1.0-COHORT","9_10","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.911764705882353,0.972222222222222,9,10
"BEATAML1.0-COHORT","9_11","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",1,1,9,11
"BEATAML1.0-COHORT","9_12","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",1,1,9,12
"BEATAML1.0-COHORT","9_13","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,9,13
"BEATAML1.0-COHORT","9_14","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,9,14
"LEUCEGENE","0_1","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.357788723658969,0.692470436067997,0,1
"LEUCEGENE","0_10","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.669567928366007,0.861652124964818,0,10
"LEUCEGENE","0_11","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.382051557023541,0.899223335910866,0,11
"LEUCEGENE","0_12","{'C': 1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.444347096643875,0.785822617099213,0,12
"LEUCEGENE","0_13","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.774799344624757,0.913807189542484,0,13
"LEUCEGENE","0_14","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.688751186583694,0.903011204481793,0,14
"LEUCEGENE","0_2","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.807039021835062,0.904594413522985,0,2
"LEUCEGENE","0_3","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.823988720947938,0.921338310072487,0,3
"LEUCEGENE","0_4","{'C': 1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.733231492424936,0.887818003618088,0,4
"LEUCEGENE","0_5","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.424916649656392,0.747076584256891,0,5
"LEUCEGENE","0_6","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.733806022408964,0.966047297297297,0,6
"LEUCEGENE","0_7","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.827619517026933,0.910040867751032,0,7
"LEUCEGENE","0_8","{'C': 100, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.720011239056468,0.854281045751634,0,8
"LEUCEGENE","0_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.749192557885639,0.864130434782609,0,9
"LEUCEGENE","10_11","{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.424030402415534,0.806968733439322,10,11
"LEUCEGENE","10_12","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.815597853857946,0.898164335664336,10,12
"LEUCEGENE","10_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.910755148741419,0.957706766917293,10,13
"LEUCEGENE","10_14","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.771088494048646,0.912053571428571,10,14
"LEUCEGENE","11_12","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.670212765957447,0.587946428571429,11,12
"LEUCEGENE","11_13","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.780234604105572,0.825997425997426,11,13
"LEUCEGENE","11_14","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.716326248009416,0.909230769230769,11,14
"LEUCEGENE","12_13","{'C': 100, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.635098496730245,0.812445887445887,12,13
"LEUCEGENE","12_14","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.836529680365297,0.918181818181818,12,14
"LEUCEGENE","13_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.979099678456592,0.990384615384615,13,14
"LEUCEGENE","1_10","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.743272943272943,0.938725490196078,1,10
"LEUCEGENE","1_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.528942115768463,0.942028985507246,1,11
"LEUCEGENE","1_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.811850798830428,0.932682926829268,1,12
"LEUCEGENE","1_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.930981595092025,0.965277777777778,1,13
"LEUCEGENE","1_14","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.796727460096822,0.952441077441077,1,14
"LEUCEGENE","1_2","{'C': 10, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.851585478258273,0.945822041553749,1,2
"LEUCEGENE","1_3","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.867830597492739,0.931351321341328,1,3
"LEUCEGENE","1_4","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.656082639679842,0.87487347897827,1,4
"LEUCEGENE","1_5","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.400930192629352,0.762019230769231,1,5
"LEUCEGENE","1_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.5,0.964285714285714,1,6
"LEUCEGENE","1_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.849068322981366,0.937148295266468,1,7
"LEUCEGENE","1_8","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.84247561033237,0.939123376623377,1,8
"LEUCEGENE","1_9","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.829396325459318,0.912820512820513,1,9
"LEUCEGENE","2_10","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.87962962962963,0.942307692307692,2,10
"LEUCEGENE","2_11","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.8,0.977777777777778,2,11
"LEUCEGENE","2_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.92,0.96,2,12
"LEUCEGENE","2_13","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.972868217054264,0.988095238095238,2,13
"LEUCEGENE","2_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.86984126984127,0.934920634920635,2,14
"LEUCEGENE","2_3","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.900457102672293,0.967752234993614,2,3
"LEUCEGENE","2_4","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.884410314440894,0.969459606416128,2,4
"LEUCEGENE","2_5","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.868269295856787,0.951232078853047,2,5
"LEUCEGENE","2_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.990458015267176,0.996875,2,6
"LEUCEGENE","2_7","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.938863556972372,0.971878833885413,2,7
"LEUCEGENE","2_8","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.91918168137205,0.96161757830762,2,8
"LEUCEGENE","2_9","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.834586466165414,0.909090909090909,2,9
"LEUCEGENE","3_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.758634490483666,0.912335722819594,3,10
"LEUCEGENE","3_11","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.751319025768229,0.974919931017492,3,11
"LEUCEGENE","3_12","{'C': 100, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.885441959531416,0.966064586754242,3,12
"LEUCEGENE","3_13","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.920656651287498,0.982859210681791,3,13
"LEUCEGENE","3_14","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.830667162497912,0.934358974358974,3,14
"LEUCEGENE","3_4","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.928616275321546,0.971930650663169,3,4
"LEUCEGENE","3_5","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.722919713366481,0.871413043478261,3,5
"LEUCEGENE","3_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.73234358388554,0.972971294692606,3,6
"LEUCEGENE","3_7","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.896390101830029,0.954411926229917,3,7
"LEUCEGENE","3_8","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.894995330155976,0.95352364873668,3,8
"LEUCEGENE","3_9","{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.879726205997392,0.945121951219512,3,9
"LEUCEGENE","4_10","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.749777832769423,0.957744810744811,4,10
"LEUCEGENE","4_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.693201315308732,0.97955877540091,4,11
"LEUCEGENE","4_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.905204149933066,0.984090909090909,4,12
"LEUCEGENE","4_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.913934426229508,0.994708994708995,4,13
"LEUCEGENE","4_14","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.816796123929383,0.946528751753156,4,14
"LEUCEGENE","4_5","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.559542628183022,0.928915165136854,4,5
"LEUCEGENE","4_6","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.741156567210089,0.990250329380764,4,6
"LEUCEGENE","4_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.917836766937469,0.974511072763877,4,7
"LEUCEGENE","4_8","{'C': 10, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.866807425206156,0.960526315789474,4,8
"LEUCEGENE","4_9","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.888674347145427,0.966346153846154,4,9
"LEUCEGENE","5_10","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.577324263038549,0.898148148148148,5,10
"LEUCEGENE","5_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.523809523809524,0.895622895622896,5,11
"LEUCEGENE","5_12","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.703275074791371,0.918458781362007,5,12
"LEUCEGENE","5_13","{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.862776346127763,0.957272727272727,5,13
"LEUCEGENE","5_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.665133946421431,0.919021739130435,5,14
"LEUCEGENE","5_6","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.501968503937008,0.803571428571429,5,6
"LEUCEGENE","5_7","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.85183169681473,0.942674418604651,5,7
"LEUCEGENE","5_8","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.688359638392458,0.910014005602241,5,8
"LEUCEGENE","5_9","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.820700896495517,0.903030303030303,5,9
"LEUCEGENE","6_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.972049689440994,0.986111111111111,6,10
"LEUCEGENE","6_11","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",1,1,6,11
"LEUCEGENE","6_12","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",1,1,6,12
"LEUCEGENE","6_13","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,6,13
"LEUCEGENE","6_14","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.66027320838153,0.888802889576883,6,14
"LEUCEGENE","6_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.982674789370151,0.996214005416459,6,7
"LEUCEGENE","6_8","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.741492350921012,0.947706422018349,6,8
"LEUCEGENE","6_9","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",1,1,6,9
"LEUCEGENE","7_10","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.8151748709048,0.933139730639731,7,10
"LEUCEGENE","7_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.758502281203017,0.970540773589554,7,11
"LEUCEGENE","7_12","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.902535496957404,0.96,7,12
"LEUCEGENE","7_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.942128810916626,0.983193195693196,7,13
"LEUCEGENE","7_14","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.815753229839917,0.940006352506352,7,14
"LEUCEGENE","7_8","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.918248418615074,0.960777947542653,7,8
"LEUCEGENE","7_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.867298578199052,0.928571428571429,7,9
"LEUCEGENE","8_10","{'C': 1000, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.799078714985956,0.933975225225225,8,10
"LEUCEGENE","8_11","{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.38827012025902,0.85630450849963,8,11
"LEUCEGENE","8_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.503361679285784,0.70233476491499,8,12
"LEUCEGENE","8_13","{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.833664206828153,0.935015898251192,8,13
"LEUCEGENE","8_14","{'C': 1000, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.858537296037296,0.937037037037037,8,14
"LEUCEGENE","8_9","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.860356536502547,0.925531914893617,8,9
"LEUCEGENE","9_10","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.569767441860465,0.77027027027027,9,10
"LEUCEGENE","9_11","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.666666666666667,0.979166666666667,9,11
"LEUCEGENE","9_12","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.788461538461538,0.886363636363636,9,12
"LEUCEGENE","9_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.797872340425532,0.894736842105263,9,13
"LEUCEGENE","9_14","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.775,0.881944444444444,9,14
"TCGA-LAML","0_1","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.295236809880795,0.768703806356245,0,1
"TCGA-LAML","0_10","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.613291494035124,0.849824613524304,0,10
"TCGA-LAML","0_11","{'C': 1000, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.63668311412422,0.938387867949736,0,11
"TCGA-LAML","0_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.427281190122647,0.752419141142545,0,12
"TCGA-LAML","0_13","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.831219953576556,0.929281788472965,0,13
"TCGA-LAML","0_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.695831164107575,0.90641256502601,0,14
"TCGA-LAML","0_2","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.835246852036483,0.919961734693878,0,2
"TCGA-LAML","0_3","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.813007604632784,0.912968346702524,0,3
"TCGA-LAML","0_4","{'C': 10, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.734710082993559,0.894371070591359,0,4
"TCGA-LAML","0_5","{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.313388430446547,0.742960939316438,0,5
"TCGA-LAML","0_6","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.787044817927171,0.972837837837838,0,6
"TCGA-LAML","0_7","{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.828684889099968,0.910571653313665,0,7
"TCGA-LAML","0_8","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.686714129813782,0.838647561588738,0,8
"TCGA-LAML","0_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.77247191011236,0.875,0,9
"TCGA-LAML","10_11","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.738194014447884,0.878719055189643,10,11
"TCGA-LAML","10_12","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.760132470969753,0.871649184149184,10,12
"TCGA-LAML","10_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.910755148741419,0.957706766917293,10,13
"TCGA-LAML","10_14","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.691176470588235,0.823958333333333,10,14
"TCGA-LAML","11_12","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.623964071527159,0.82859623015873,11,12
"TCGA-LAML","11_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.879303950934246,0.947232947232947,11,13
"TCGA-LAML","11_14","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.879304296989184,0.974615384615385,11,14
"TCGA-LAML","12_13","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.74897978371342,0.873160173160173,12,13
"TCGA-LAML","12_14","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.836529680365297,0.918181818181818,12,14
"TCGA-LAML","13_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.979099678456592,0.990384615384615,13,14
"TCGA-LAML","1_10","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.763141025641026,0.949142156862745,1,10
"TCGA-LAML","1_11","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.781969295695799,0.951619778346121,1,11
"TCGA-LAML","1_12","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.838428878307056,0.946016260162602,1,12
"TCGA-LAML","1_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.868382771488204,0.964880952380952,1,13
"TCGA-LAML","1_14","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.828198037672976,0.966329966329966,1,14
"TCGA-LAML","1_2","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.866902231568268,0.95531278229449,1,2
"TCGA-LAML","1_3","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.861477006332518,0.92863393003698,1,3
"TCGA-LAML","1_4","{'C': 10, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.719696122042349,0.876052293220998,1,4
"TCGA-LAML","1_5","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.341650606864628,0.734752963231737,1,5
"TCGA-LAML","1_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.647572285870158,0.966666666666667,1,6
"TCGA-LAML","1_7","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.874249944144777,0.946251241310824,1,7
"TCGA-LAML","1_8","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.810648438811747,0.933452527202527,1,8
"TCGA-LAML","1_9","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.819611470860314,0.907692307692308,1,9
"TCGA-LAML","2_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.854477611940298,0.942307692307692,2,10
"TCGA-LAML","2_11","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",1,1,2,11
"TCGA-LAML","2_12","{'C': 1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.92,0.96,2,12
"TCGA-LAML","2_13","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.949275362318841,0.976190476190476,2,13
"TCGA-LAML","2_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.86984126984127,0.934920634920635,2,14
"TCGA-LAML","2_3","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.934389140271493,0.982758620689655,2,3
"TCGA-LAML","2_4","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.895154088954809,0.974425936382458,2,4
"TCGA-LAML","2_5","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.857453618231894,0.951491935483871,2,5
"TCGA-LAML","2_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.99236641221374,0.9975,2,6
"TCGA-LAML","2_7","{'C': 1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.933993399339934,0.973958333333333,2,7
"TCGA-LAML","2_8","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.921415791099435,0.962692847124825,2,8
"TCGA-LAML","2_9","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.840909090909091,0.920454545454545,2,9
"TCGA-LAML","3_10","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.717527407328693,0.903401503970764,3,10
"TCGA-LAML","3_11","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.941732258772618,0.991475732939148,3,11
"TCGA-LAML","3_12","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.883705450337788,0.963929939792009,3,12
"TCGA-LAML","3_13","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.922962354793182,0.982630272952854,3,13
"TCGA-LAML","3_14","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.826976483477286,0.938461538461538,3,14
