"model","type","fold","prob_cutoff","kappa","accuracy","n_accepted","n_rejected","perc_rejected","rejected_accuracy","total_samples"
"OvR_Ensemble","loso","TCGA-LAML",0.89,0.924050632911392,0.955555555555556,45,2000,0.97799511002445,0.798,2045
"OvR_Ensemble","loso","TCGA-LAML",0.9,1,1,23,2022,0.988753056234719,0.799208704253215,2045
"OvR_Ensemble","loso","TCGA-LAML",0.91,1,1,13,2032,0.993643031784841,0.800196850393701,2045
"OvR_Ensemble","loso","TCGA-LAML",0.92,1,1,5,2040,0.997555012224939,0.800980392156863,2045
"OvR_Ensemble","loso","TCGA-LAML",0.93,NA,1,2,2043,0.999022004889976,0.801272638277044,2045
"Global_Optimized","loso","AAML0531",0,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.01,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.02,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.03,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.04,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.05,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.06,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.07,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.08,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.09,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.1,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.11,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.12,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.13,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.14,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.15,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.16,0.678101131475143,0.731269349845201,1615,0,0,NA,1615
"Global_Optimized","loso","AAML0531",0.17,0.679134899771099,0.732176069435834,1613,2,0.00123839009287926,0,1615
"Global_Optimized","loso","AAML0531",0.18,0.679530978842816,0.732464307883302,1611,4,0.00247678018575851,0.25,1615
"Global_Optimized","loso","AAML0531",0.19,0.68094919789197,0.73366521468575,1607,8,0.00495356037151703,0.25,1615
"Global_Optimized","loso","AAML0531",0.2,0.681797755320531,0.734413965087282,1604,11,0.00681114551083591,0.272727272727273,1615
"Global_Optimized","loso","AAML0531",0.21,0.683098413376663,0.73545966228893,1599,16,0.00990712074303406,0.3125,1615
"Global_Optimized","loso","AAML0531",0.22,0.685440783089162,0.737437185929648,1592,23,0.0142414860681115,0.304347826086957,1615
"Global_Optimized","loso","AAML0531",0.23,0.688280269565985,0.740037950664137,1581,34,0.0210526315789474,0.323529411764706,1615
"Global_Optimized","loso","AAML0531",0.24,0.692532522962407,0.743622448979592,1568,47,0.0291021671826625,0.319148936170213,1615
"Global_Optimized","loso","AAML0531",0.25,0.69561755040025,0.746143958868895,1556,59,0.0365325077399381,0.338983050847458,1615
"Global_Optimized","loso","AAML0531",0.26,0.699195281871706,0.749354005167959,1548,67,0.0414860681114551,0.313432835820896,1615
"Global_Optimized","loso","AAML0531",0.27,0.701571804693945,0.751471550032701,1529,86,0.053250773993808,0.372093023255814,1615
"Global_Optimized","loso","AAML0531",0.28,0.70388468718813,0.753469927296761,1513,102,0.0631578947368421,0.401960784313726,1615
"Global_Optimized","loso","AAML0531",0.29,0.707191578346328,0.756324900133156,1502,113,0.069969040247678,0.398230088495575,1615
"Global_Optimized","loso","AAML0531",0.3,0.711991358913244,0.76043068640646,1486,129,0.0798761609907121,0.395348837209302,1615
"Global_Optimized","loso","AAML0531",0.31,0.715210473832226,0.763139931740614,1465,150,0.0928792569659443,0.42,1615
"Global_Optimized","loso","AAML0531",0.32,0.723767579142311,0.770457697642164,1442,173,0.107120743034056,0.404624277456647,1615
"Global_Optimized","loso","AAML0531",0.33,0.726543700088997,0.772919605077574,1418,197,0.121981424148607,0.431472081218274,1615
"Global_Optimized","loso","AAML0531",0.34,0.729974790674207,0.77587437544611,1401,214,0.13250773993808,0.439252336448598,1615
"Global_Optimized","loso","AAML0531",0.35,0.735802470702202,0.781000725163162,1379,236,0.146130030959752,0.440677966101695,1615
"Global_Optimized","loso","AAML0531",0.36,0.736574031200276,0.781684981684982,1365,250,0.154798761609907,0.456,1615
"Global_Optimized","loso","AAML0531",0.37,0.741158045444727,0.785714285714286,1344,271,0.167801857585139,0.461254612546125,1615
"Global_Optimized","loso","AAML0531",0.38,0.744220546929097,0.788562829194883,1329,286,0.177089783281734,0.465034965034965,1615
"Global_Optimized","loso","AAML0531",0.39,0.746978450044251,0.791284403669725,1308,307,0.190092879256966,0.47557003257329,1615
"Global_Optimized","loso","AAML0531",0.4,0.752268230823535,0.795665634674923,1292,323,0.2,0.473684210526316,1615
"Global_Optimized","loso","AAML0531",0.41,0.757918431866587,0.800627943485086,1274,341,0.211145510835913,0.472140762463343,1615
"Global_Optimized","loso","AAML0531",0.42,0.762736428262425,0.805111821086262,1252,363,0.224767801857585,0.476584022038567,1615
"Global_Optimized","loso","AAML0531",0.43,0.762090133492645,0.805016181229773,1236,379,0.234674922600619,0.490765171503958,1615
"Global_Optimized","loso","AAML0531",0.44,0.765681767244837,0.808388157894737,1216,399,0.247058823529412,0.496240601503759,1615
"Global_Optimized","loso","AAML0531",0.45,0.776482448652928,0.817420435510888,1194,421,0.260681114551084,0.486935866983373,1615
"Global_Optimized","loso","AAML0531",0.46,0.776593959806017,0.818027210884354,1176,439,0.271826625386997,0.498861047835991,1615
"Global_Optimized","loso","AAML0531",0.47,0.778990803211856,0.820379965457686,1158,457,0.28297213622291,0.5054704595186,1615
"Global_Optimized","loso","AAML0531",0.48,0.786948433324384,0.82719298245614,1140,475,0.294117647058824,0.501052631578947,1615
"Global_Optimized","loso","AAML0531",0.49,0.792720000778505,0.832298136645963,1127,488,0.302167182662539,0.497950819672131,1615
"Global_Optimized","loso","AAML0531",0.5,0.798711771485783,0.837545126353791,1108,507,0.313931888544892,0.499013806706114,1615
"Global_Optimized","loso","AAML0531",0.51,0.802301580809749,0.841035120147874,1082,533,0.330030959752322,0.50844277673546,1615
"Global_Optimized","loso","AAML0531",0.52,0.811726919745494,0.849198868991517,1061,554,0.343034055727554,0.505415162454874,1615
"Global_Optimized","loso","AAML0531",0.53,0.815940103439034,0.853053435114504,1048,567,0.351083591331269,0.506172839506173,1615
"Global_Optimized","loso","AAML0531",0.54,0.818855051450009,0.856171039844509,1029,586,0.362848297213622,0.511945392491468,1615
"Global_Optimized","loso","AAML0531",0.55,0.822537664760194,0.859822309970385,1013,602,0.372755417956656,0.514950166112957,1615
"Global_Optimized","loso","AAML0531",0.56,0.826778125199413,0.86372745490982,998,617,0.382043343653251,0.517017828200972,1615
"Global_Optimized","loso","AAML0531",0.57,0.828540847675993,0.865717192268566,983,632,0.391331269349845,0.522151898734177,1615
"Global_Optimized","loso","AAML0531",0.58,0.831404860024037,0.868177136972194,971,644,0.398761609907121,0.524844720496894,1615
"Global_Optimized","loso","AAML0531",0.59,0.834841123700611,0.871338912133891,956,659,0.408049535603715,0.528072837632777,1615
"Global_Optimized","loso","AAML0531",0.6,0.838444734803506,0.874734607218684,942,673,0.41671826625387,0.530460624071322,1615
"Global_Optimized","loso","AAML0531",0.61,0.841323040784781,0.877573131094258,923,692,0.428482972136223,0.536127167630058,1615
"Global_Optimized","loso","AAML0531",0.62,0.848544563033832,0.883849557522124,904,711,0.440247678018576,0.537271448663854,1615
"Global_Optimized","loso","AAML0531",0.63,0.851434747972908,0.886516853932584,890,725,0.448916408668731,0.540689655172414,1615
"Global_Optimized","loso","AAML0531",0.64,0.852276817854572,0.887485648679678,871,744,0.460681114551084,0.548387096774194,1615
"Global_Optimized","loso","AAML0531",0.65,0.865409931019957,0.897887323943662,852,763,0.472445820433437,0.54521625163827,1615
"Global_Optimized","loso","AAML0531",0.66,0.87277392552769,0.903961584633854,833,782,0.48421052631579,0.547314578005115,1615
"Global_Optimized","loso","AAML0531",0.67,0.880597732944466,0.910539215686274,816,799,0.494736842105263,0.548185231539424,1615
"Global_Optimized","loso","AAML0531",0.68,0.882491112773235,0.912390488110138,799,816,0.505263157894737,0.553921568627451,1615
"Global_Optimized","loso","AAML0531",0.69,0.886447683271699,0.915708812260536,783,832,0.515170278637771,0.557692307692308,1615
"Global_Optimized","loso","AAML0531",0.7,0.889660881786866,0.918528252299606,761,854,0.528792569659443,0.56440281030445,1615
"Global_Optimized","loso","AAML0531",0.71,0.89454103312985,0.922764227642276,738,877,0.543034055727554,0.570125427594071,1615
"Global_Optimized","loso","AAML0531",0.72,0.903747346273666,0.929577464788732,710,905,0.560371517027864,0.575690607734807,1615
"Global_Optimized","loso","AAML0531",0.73,0.903901946462815,0.930232558139535,688,927,0.573993808049536,0.583603020496224,1615
"Global_Optimized","loso","AAML0531",0.74,0.905730190130061,0.932515337423313,652,963,0.596284829721362,0.595015576323987,1615
"Global_Optimized","loso","AAML0531",0.75,0.911823841476708,0.937205651491366,637,978,0.605572755417957,0.597137014314928,1615
"Global_Optimized","loso","AAML0531",0.76,0.915609252176231,0.939935064935065,616,999,0.618575851393189,0.602602602602603,1615
"Global_Optimized","loso","AAML0531",0.77,0.918649014396817,0.942078364565588,587,1028,0.636532507739938,0.610894941634241,1615
"Global_Optimized","loso","AAML0531",0.78,0.919863143888994,0.943014705882353,544,1071,0.663157894736842,0.623716153127918,1615
"Global_Optimized","loso","AAML0531",0.79,0.917924362917749,0.941747572815534,515,1100,0.681114551083591,0.632727272727273,1615
"Global_Optimized","loso","AAML0531",0.8,0.921442043946759,0.94478527607362,489,1126,0.697213622291022,0.63854351687389,1615
"Global_Optimized","loso","AAML0531",0.81,0.917371811546524,0.94212962962963,432,1183,0.73250773993808,0.654268808114962,1615
"Global_Optimized","loso","AAML0531",0.82,0.923324197519394,0.946564885496183,393,1222,0.756656346749226,0.6620294599018,1615
"Global_Optimized","loso","AAML0531",0.83,0.922001282873637,0.946022727272727,352,1263,0.782043343653251,0.671417260490895,1615
"Global_Optimized","loso","AAML0531",0.84,0.92325837395817,0.947540983606557,305,1310,0.811145510835913,0.680916030534351,1615
"Global_Optimized","loso","AAML0531",0.85,0.912689173457509,0.941176470588235,255,1360,0.842105263157895,0.691911764705882,1615
"Global_Optimized","loso","AAML0531",0.86,0.896479755113399,0.935483870967742,186,1429,0.884829721362229,0.704688593421973,1615
"Global_Optimized","loso","AAML0531",0.87,0.835561046838144,0.901639344262295,122,1493,0.924458204334365,0.717347622237106,1615
"Global_Optimized","loso","AAML0531",0.88,0.800289435600579,0.884057971014493,69,1546,0.957275541795666,0.724450194049159,1615
"Global_Optimized","loso","AAML0531",0.89,0.86374695863747,0.928571428571429,28,1587,0.98266253869969,0.727788279773157,1615
"Global_Optimized","loso","AAML0531",0.9,0.694444444444445,0.818181818181818,11,1604,0.993188854489164,0.730673316708229,1615
"Global_Optimized","loso","AAML0531",0.91,1,1,2,1613,0.998761609907121,0.73093614383137,1615
"Global_Optimized","loso","AAML1031",0,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.01,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.02,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.03,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.04,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.05,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.06,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.07,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.08,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.09,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.1,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.11,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.12,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.13,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.14,0.711722324002095,0.758369723435226,1374,0,0,NA,1374
"Global_Optimized","loso","AAML1031",0.15,0.712379024806402,0.758922068463219,1373,1,0.000727802037845706,0,1374
"Global_Optimized","loso","AAML1031",0.16,0.712814152169207,0.759299781181619,1371,3,0.00218340611353712,0.333333333333333,1374
"Global_Optimized","loso","AAML1031",0.17,0.712559271537074,0.759124087591241,1370,4,0.00291120815138282,0.5,1374
"Global_Optimized","loso","AAML1031",0.18,0.716229606163613,0.762289068231842,1363,11,0.00800582241630277,0.272727272727273,1374
"Global_Optimized","loso","AAML1031",0.19,0.719357082703121,0.764922623434046,1357,17,0.012372634643377,0.235294117647059,1374
"Global_Optimized","loso","AAML1031",0.2,0.720852981167482,0.766272189349112,1352,22,0.0160116448326055,0.272727272727273,1374
"Global_Optimized","loso","AAML1031",0.21,0.722083405675642,0.76728624535316,1345,29,0.0211062590975255,0.344827586206897,1374
"Global_Optimized","loso","AAML1031",0.22,0.722411083330443,0.767563527653214,1338,36,0.0262008733624454,0.416666666666667,1374
"Global_Optimized","loso","AAML1031",0.23,0.725649942222842,0.770331325301205,1328,46,0.0334788937409025,0.41304347826087,1374
"Global_Optimized","loso","AAML1031",0.24,0.729365343507783,0.773313115996967,1319,55,0.0400291120815138,0.4,1374
"Global_Optimized","loso","AAML1031",0.25,0.737904736203321,0.780674846625767,1304,70,0.0509461426491994,0.342857142857143,1374
"Global_Optimized","loso","AAML1031",0.26,0.745137111292578,0.786936236391913,1286,88,0.0640465793304221,0.340909090909091,1374
"Global_Optimized","loso","AAML1031",0.27,0.749894194470932,0.791044776119403,1273,101,0.0735080058224163,0.346534653465347,1374
"Global_Optimized","loso","AAML1031",0.28,0.751712246539491,0.79255740300871,1263,111,0.0807860262008734,0.369369369369369,1374
"Global_Optimized","loso","AAML1031",0.29,0.754903860548211,0.795219123505976,1255,119,0.086608442503639,0.369747899159664,1374
"Global_Optimized","loso","AAML1031",0.3,0.75814631152629,0.798224374495561,1239,135,0.0982532751091703,0.392592592592593,1374
"Global_Optimized","loso","AAML1031",0.31,0.760108090552236,0.79983660130719,1224,150,0.109170305676856,0.42,1374
"Global_Optimized","loso","AAML1031",0.32,0.764114504617371,0.803130148270181,1214,160,0.116448326055313,0.41875,1374
"Global_Optimized","loso","AAML1031",0.33,0.763183296749795,0.802325581395349,1204,170,0.12372634643377,0.447058823529412,1374
"Global_Optimized","loso","AAML1031",0.34,0.763083977739333,0.8023352793995,1199,175,0.127365356622999,0.457142857142857,1374
"Global_Optimized","loso","AAML1031",0.35,0.764857994316066,0.803855825649623,1193,181,0.131732168850073,0.458563535911602,1374
"Global_Optimized","loso","AAML1031",0.36,0.77488227744357,0.812234494477485,1177,197,0.143377001455604,0.436548223350254,1374
"Global_Optimized","loso","AAML1031",0.37,0.77756740200953,0.814592274678112,1165,209,0.152110625909753,0.444976076555024,1374
"Global_Optimized","loso","AAML1031",0.38,0.777030127890259,0.814174589455488,1157,217,0.157933042212518,0.460829493087558,1374
"Global_Optimized","loso","AAML1031",0.39,0.782259779445117,0.818657367044464,1147,227,0.165211062590975,0.45374449339207,1374
"Global_Optimized","loso","AAML1031",0.4,0.783982982852238,0.820264317180617,1135,239,0.173944687045124,0.464435146443515,1374
"Global_Optimized","loso","AAML1031",0.41,0.787805653133616,0.823686553873553,1123,251,0.182678311499272,0.466135458167331,1374
"Global_Optimized","loso","AAML1031",0.42,0.792514182388229,0.827648114901257,1114,260,0.189228529839884,0.461538461538462,1374
"Global_Optimized","loso","AAML1031",0.43,0.791291090004342,0.82695810564663,1098,276,0.200873362445415,0.485507246376812,1374
"Global_Optimized","loso","AAML1031",0.44,0.793605869700243,0.829044117647059,1088,286,0.208151382823872,0.48951048951049,1374
"Global_Optimized","loso","AAML1031",0.45,0.796979309691776,0.832089552238806,1072,302,0.219796215429403,0.496688741721854,1374
"Global_Optimized","loso","AAML1031",0.46,0.799992013710516,0.834749763928234,1059,315,0.229257641921397,0.501587301587302,1374
"Global_Optimized","loso","AAML1031",0.47,0.803145005088474,0.83745247148289,1052,322,0.234352256186317,0.5,1374
"Global_Optimized","loso","AAML1031",0.48,0.806614362333711,0.840384615384615,1040,334,0.243085880640466,0.502994011976048,1374
"Global_Optimized","loso","AAML1031",0.49,0.810662773256378,0.843840931134821,1031,343,0.249636098981077,0.501457725947522,1374
"Global_Optimized","loso","AAML1031",0.5,0.812062318913182,0.845249755142018,1021,353,0.256914119359534,0.507082152974504,1374
"Global_Optimized","loso","AAML1031",0.51,0.818630243643062,0.850790513833992,1012,362,0.263464337700146,0.5,1374
"Global_Optimized","loso","AAML1031",0.52,0.821402502164355,0.853293413173653,1002,372,0.270742358078603,0.502688172043011,1374
"Global_Optimized","loso","AAML1031",0.53,0.82422767102981,0.85612968591692,987,387,0.281659388646288,0.509043927648579,1374
"Global_Optimized","loso","AAML1031",0.54,0.823834464920789,0.856115107913669,973,401,0.291848617176128,0.521197007481297,1374
"Global_Optimized","loso","AAML1031",0.55,0.82867439745036,0.860416666666667,960,414,0.301310043668122,0.521739130434783,1374
"Global_Optimized","loso","AAML1031",0.56,0.82857519000118,0.860612460401267,947,427,0.310771470160116,0.531615925058548,1374
"Global_Optimized","loso","AAML1031",0.57,0.834677413638883,0.866023579849946,933,441,0.320960698689956,0.530612244897959,1374
"Global_Optimized","loso","AAML1031",0.58,0.838207163641015,0.869138495092694,917,457,0.332605531295488,0.536105032822757,1374
"Global_Optimized","loso","AAML1031",0.59,0.8385221883213,0.869757174392936,906,468,0.34061135371179,0.542735042735043,1374
"Global_Optimized","loso","AAML1031",0.6,0.840763051588197,0.871651785714286,896,478,0.347889374090247,0.54602510460251,1374
"Global_Optimized","loso","AAML1031",0.61,0.845756184705186,0.876288659793814,873,501,0.364628820960699,0.552894211576846,1374
"Global_Optimized","loso","AAML1031",0.62,0.844546021477375,0.876168224299065,856,518,0.377001455604076,0.563706563706564,1374
"Global_Optimized","loso","AAML1031",0.63,0.844823374903979,0.876631079478055,843,531,0.38646288209607,0.570621468926554,1374
"Global_Optimized","loso","AAML1031",0.64,0.847227260196457,0.878896882494005,834,540,0.393013100436681,0.572222222222222,1374
"Global_Optimized","loso","AAML1031",0.65,0.84859047453961,0.880487804878049,820,554,0.403202328966521,0.577617328519856,1374
"Global_Optimized","loso","AAML1031",0.66,0.845791465838848,0.878862793572311,809,565,0.411208151382824,0.585840707964602,1374
"Global_Optimized","loso","AAML1031",0.67,0.850142162204945,0.88287153652393,794,580,0.422125181950509,0.587931034482759,1374
"Global_Optimized","loso","AAML1031",0.68,0.850726179910915,0.883333333333333,780,594,0.432314410480349,0.594276094276094,1374
"Global_Optimized","loso","AAML1031",0.69,0.854008274070922,0.886274509803922,765,609,0.443231441048035,0.597701149425287,1374
"Global_Optimized","loso","AAML1031",0.7,0.85424767506376,0.886817576564581,751,623,0.453420669577875,0.603531300160514,1374
"Global_Optimized","loso","AAML1031",0.71,0.853909982398793,0.887074829931973,735,639,0.465065502183406,0.610328638497653,1374
"Global_Optimized","loso","AAML1031",0.72,0.85439735267914,0.888111888111888,715,659,0.47962154294032,0.617602427921093,1374
"Global_Optimized","loso","AAML1031",0.73,0.852933675590866,0.888243831640058,689,685,0.498544395924309,0.627737226277372,1374
"Global_Optimized","loso","AAML1031",0.74,0.854629626926883,0.890044576523031,673,701,0.51018922852984,0.631954350927247,1374
"Global_Optimized","loso","AAML1031",0.75,0.854300942796748,0.890965732087227,642,732,0.532751091703057,0.64207650273224,1374
"Global_Optimized","loso","AAML1031",0.76,0.85248580315812,0.890322580645161,620,754,0.548762736535662,0.649867374005305,1374
"Global_Optimized","loso","AAML1031",0.77,0.84925327947697,0.889261744966443,596,778,0.566229985443959,0.658097686375321,1374
"Global_Optimized","loso","AAML1031",0.78,0.852317931783768,0.892226148409894,566,808,0.58806404657933,0.66460396039604,1374
"Global_Optimized","loso","AAML1031",0.79,0.845302172794554,0.888679245283019,530,844,0.614264919941776,0.67654028436019,1374
"Global_Optimized","loso","AAML1031",0.8,0.848251728027301,0.892929292929293,495,879,0.639737991266376,0.68259385665529,1374
"Global_Optimized","loso","AAML1031",0.81,0.839200781534117,0.889135254988914,451,923,0.671761280931587,0.694474539544962,1374
"Global_Optimized","loso","AAML1031",0.82,0.838275211333144,0.887254901960784,408,966,0.703056768558952,0.703933747412008,1374
"Global_Optimized","loso","AAML1031",0.83,0.816234070569331,0.871508379888268,358,1016,0.739446870451237,0.718503937007874,1374
"Global_Optimized","loso","AAML1031",0.84,0.798572776935618,0.856230031948882,313,1061,0.772197962154294,0.729500471253534,1374
"Global_Optimized","loso","AAML1031",0.85,0.792228625750104,0.855018587360595,269,1105,0.804221251819505,0.734841628959276,1374
"Global_Optimized","loso","AAML1031",0.86,0.78865828705057,0.850622406639004,241,1133,0.824599708879185,0.738746690203001,1374
"Global_Optimized","loso","AAML1031",0.87,0.790527060943433,0.852380952380952,210,1164,0.847161572052402,0.741408934707904,1374
"Global_Optimized","loso","AAML1031",0.88,0.766756032171582,0.839080459770115,174,1200,0.873362445414847,0.746666666666667,1374
"Global_Optimized","loso","AAML1031",0.89,0.745023563339664,0.827586206896552,145,1229,0.894468704512373,0.75020341741253,1374
"Global_Optimized","loso","AAML1031",0.9,0.70256196625703,0.798319327731092,119,1255,0.913391557496361,0.754581673306773,1374
"Global_Optimized","loso","AAML1031",0.91,0.657608695652174,0.774193548387097,93,1281,0.932314410480349,0.757220921155347,1374
"Global_Optimized","loso","AAML1031",0.92,0.645140247879974,0.764705882352941,68,1306,0.950509461426492,0.758039816232772,1374
"Global_Optimized","loso","AAML1031",0.93,0.652989449003517,0.783783783783784,37,1337,0.973071324599709,0.757666417352281,1374
"Global_Optimized","loso","AAML1031",0.94,0.566929133858268,0.772727272727273,22,1352,0.983988355167394,0.758136094674556,1374
"Global_Optimized","loso","AAML1031",0.95,NA,1,4,1370,0.997088791848617,0.757664233576642,1374
"Global_Optimized","loso","BEATAML1.0-COHORT",0,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.01,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.02,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.03,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.04,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.05,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.06,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.07,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.08,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.09,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.1,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.11,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.12,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.13,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.14,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.15,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.16,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.17,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.18,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.19,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.2,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.21,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.22,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.23,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.24,0.835228100119545,0.857837837837838,1850,0,0,NA,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.25,0.836227769395904,0.858689767190038,1847,3,0.00162162162162162,0.333333333333333,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.26,0.83670204165,0.859078590785908,1845,5,0.0027027027027027,0.4,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.27,0.837706092014904,0.859934853420195,1842,8,0.00432432432432432,0.375,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.28,0.838571139403795,0.860718171926007,1838,12,0.00648648648648649,0.416666666666667,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.29,0.83910240689486,0.861186717474143,1837,13,0.00702702702702703,0.384615384615385,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.3,0.840958450183351,0.8627665390924,1829,21,0.0113513513513514,0.428571428571429,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.31,0.843011756834923,0.864583333333333,1824,26,0.0140540540540541,0.384615384615385,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.32,0.845645603479445,0.866813428728674,1817,33,0.0178378378378378,0.363636363636364,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.33,0.84707131871304,0.868028713418001,1811,39,0.0210810810810811,0.384615384615385,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.34,0.849728958508652,0.870288248337029,1804,46,0.0248648648648649,0.369565217391304,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.35,0.851695850837074,0.871937639198218,1796,54,0.0291891891891892,0.388888888888889,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.36,0.85411756244749,0.873949579831933,1785,65,0.0351351351351351,0.415384615384615,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.37,0.855504410835522,0.875140607424072,1778,72,0.0389189189189189,0.430555555555556,1850
"Global_Optimized","loso","BEATAML1.0-COHORT",0.38,0.858169161751917,0.87748156551333,1763,87,0.047027027027027,0.459770114942529,1850
